"","date","value","variable","Element","DL_ppb","variable_units","Class","mean_val","sd_val"
"20904",2018-04-16,26360,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20905",2018-04-18,32020,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20906",2018-04-20,30810,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20907",2018-04-22,31050,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20908",2018-04-24,27210,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20909",2018-04-26,25740,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20910",2018-04-28,23660,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20911",2018-04-30,23130,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20912",2018-05-02,24640,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20913",2018-05-04,26050,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20914",2018-05-06,23020,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20915",2018-05-08,21370,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20916",2018-05-10,20100,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20917",2018-05-12,19800,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20918",2018-05-14,19950,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20919",2018-05-16,18820,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20920",2018-05-18,18250,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20921",2018-05-20,18930,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20922",2018-05-22,18770,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20923",2018-05-24,17910,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20924",2018-05-26,17100,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20925",2018-05-28,16670,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20926",2018-05-30,17610,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20927",2018-06-01,16750,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20928",2018-06-03,17020,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20929",2018-06-05,16690,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20930",2018-06-07,16610,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20931",2018-06-09,18400,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20932",2018-06-11,18720,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20933",2018-06-13,18500,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20934",2018-06-15,17870,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20935",2018-06-17,14700,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20936",2018-06-19,17530,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20937",2018-06-21,18100,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20938",2018-06-23,19020,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20939",2018-06-25,19590,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20940",2018-06-27,19040,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20941",2018-06-29,19320,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20942",2018-07-01,19580,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20943",2018-07-03,19640,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20944",2018-07-05,19980,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20945",2018-07-07,20540,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20946",2018-07-09,21970,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20947",2018-07-11,21210,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20948",2018-07-13,21620,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20949",2018-07-15,22650,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20950",2018-07-17,22240,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20951",2018-07-19,22790,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20952",2018-07-21,22960,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20953",2018-07-23,22440,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20954",2018-07-25,22610,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20955",2018-07-27,23380,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20956",2018-07-29,22950,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20957",2018-07-31,23020,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20958",2018-08-02,23470,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20959",2018-08-04,23410,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20960",2018-08-06,23130,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20961",2018-08-08,23670,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20962",2018-08-10,23540,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20963",2018-08-12,23790,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20964",2018-08-14,24070,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20965",2018-08-16,24060,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20966",2018-08-18,23470,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20967",2018-08-20,23560,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20968",2018-08-22,23470,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20969",2018-08-24,23540,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20970",2018-08-25,23810,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20971",2018-08-26,25460,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20972",2018-08-28,25960,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20973",2018-08-30,25650,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20974",2018-09-01,25560,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20975",2018-09-03,25060,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20976",2018-09-05,25630,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20977",2018-09-07,25080,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20978",2018-09-09,25620,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20979",2018-09-11,25550,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20980",2018-09-13,25320,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20981",2018-09-15,25600,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20982",2018-09-17,25850,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20983",2018-09-19,25430,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20984",2018-09-21,24330,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20985",2018-09-23,25050,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20986",2018-09-25,24810,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20987",2018-09-27,25230,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20988",2018-09-29,25220,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20989",2018-10-01,25060,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20990",2018-10-03,22440,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20991",2018-10-05,22070,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20992",2018-10-07,23300,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20993",2018-10-09,23620,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20994",2018-10-11,22970,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20995",2018-10-13,10880,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20996",2018-10-15,16060,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20997",2018-10-17,15310,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20998",2018-10-19,15550,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"20999",2018-10-21,13500,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21000",2018-10-23,13920,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21001",2018-10-25,15970,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21002",2018-10-27,14780,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21003",2018-10-29,16460,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21004",2018-10-31,14740,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21005",2018-11-02,12640,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21006",2018-11-16,27380,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21007",2018-11-20,25680,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21008",2018-11-22,26600,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21009",2018-11-25,26110,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21010",2018-11-28,26290,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21011",2018-12-01,25650,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21012",2018-12-04,26020,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21013",2018-12-07,25730,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21014",2018-12-10,25770,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21015",2018-12-13,26380,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21016",2018-12-16,26400,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21017",2018-12-19,26020,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21018",2018-12-22,26330,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21019",2018-12-25,26210,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21020",2018-12-28,25420,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21021",2019-01-03,25500,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21022",2019-01-06,25810,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21023",2019-01-09,25640,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21024",2019-01-12,25880,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21025",2019-01-15,26020,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21026",2019-01-18,26070,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21027",2019-01-21,25960,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21028",2019-03-13,26770,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21029",2019-03-16,28080,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21030",2019-03-19,29720,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21031",2019-03-22,29580,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21032",2019-03-25,28590,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21033",2019-03-28,27780,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21034",2019-03-31,27940,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21035",2019-04-03,27830,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21036",2019-04-06,27540,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21037",2019-04-09,26670,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21038",2019-04-12,27560,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21039",2019-04-15,25660,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21040",2019-04-18,27530,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21041",2019-04-21,24920,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21042",2019-04-24,24220,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21043",2019-04-25,24210,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21044",2019-04-27,24180,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21045",2019-04-29,25920,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21046",2019-05-01,27050,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21047",2019-05-03,27150,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21048",2019-05-05,26600,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21049",2019-05-13,23860,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21050",2019-06-10,18060,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21051",2019-06-10,17990,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21052",2019-06-11,18000,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21053",2019-06-11,18220,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21054",2019-06-11,17670,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21055",2019-06-11,17570,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21056",2019-06-11,17220,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21057",2019-06-11,17140,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21058",2019-06-11,17000,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21059",2019-06-11,16990,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21060",2019-06-11,16690,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21061",2019-06-11,16850,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21062",2019-06-11,16660,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21063",2019-06-11,16900,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21064",2019-06-11,17150,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21065",2019-06-11,17350,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21066",2019-06-11,17400,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21067",2019-06-11,17610,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21068",2019-06-11,17670,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21069",2019-06-11,17640,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21070",2019-06-11,17760,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21071",2019-06-11,17860,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21072",2019-06-11,17870,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21073",2019-06-11,17950,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21074",2019-06-11,17960,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21075",2019-06-12,19640,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21076",2019-06-13,19160,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21077",2019-06-14,18270,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21078",2019-06-15,18830,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21079",2019-06-16,18550,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21080",2019-06-17,18680,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21081",2019-06-18,18920,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21082",2019-06-19,18930,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21083",2019-06-20,18370,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21084",2019-06-21,17980,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21085",2019-06-22,18250,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21086",2019-06-23,20300,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21087",2019-06-24,21100,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21088",2019-06-25,20470,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21089",2019-06-26,18800,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21090",2019-06-27,17510,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21091",2019-06-28,17050,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21092",2019-06-29,16430,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21093",2019-06-30,16570,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21094",2019-07-01,16130,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21095",2019-07-02,16180,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21096",2019-07-03,16530,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21097",2019-07-04,16670,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21098",2019-07-05,16660,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21099",2019-07-07,16370,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21100",2019-07-09,16360,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21101",2019-07-11,16850,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21102",2019-07-13,16370,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21103",2019-07-15,15970,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21104",2019-07-17,15680,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21105",2019-07-19,15940,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21106",2019-07-21,15990,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21107",2019-07-23,16050,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21108",2019-07-25,15300,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21109",2019-07-26,15640,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21110",2019-07-26,15750,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21111",2019-07-26,15750,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21112",2019-07-26,15980,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21113",2019-07-26,16040,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21114",2019-07-26,16180,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21115",2019-07-26,16160,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21116",2019-07-27,16230,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21117",2019-07-27,16150,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21118",2019-07-27,15970,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21119",2019-07-27,15690,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21120",2019-07-27,15490,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21121",2019-07-27,15230,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21122",2019-07-27,15020,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21123",2019-07-27,14890,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21124",2019-07-27,14930,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21125",2019-07-27,14970,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21126",2019-07-27,14980,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21127",2019-07-27,15060,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21128",2019-07-27,15250,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21129",2019-07-27,15200,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21130",2019-07-27,15340,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21131",2019-07-27,15570,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21132",2019-07-27,15670,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21133",2019-07-27,15760,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21134",2019-07-27,16820,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21135",2019-07-29,16840,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21136",2019-07-31,16290,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21137",2019-08-02,17100,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21138",2019-08-04,17420,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21139",2019-08-06,17200,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21140",2019-08-08,17400,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21141",2019-08-10,17480,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21142",2019-08-12,18740,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21143",2019-08-14,18880,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21144",2019-08-18,19330,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21145",2019-08-20,19620,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21146",2019-08-22,21640,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21147",2019-08-24,21820,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21148",2019-08-26,21930,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21149",2019-08-28,21970,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21150",2019-08-30,22570,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21151",2019-09-01,22680,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21152",2019-09-03,22300,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21153",2019-09-05,22510,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21154",2019-09-07,22870,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21155",2019-09-09,23470,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
"21156",2019-09-11,23740,"dic","DIC",880,"dic_mg.L-1","biologic",23043.2537212449,3765.64428755232
